item_id,identity,team_path,collection_before,collection_after,stable_key_before,stable_key_after,applied
42632,paises/brasil/atletico/2019.htm#editorial:hx001:table-356:description-table-365,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/03_20,item:25df89cbe26587621c08c19cd963d73325a54e811331a9b2a9fd843f90081e79,item:b5b3ac0c94b826837f33e4abd02f6805d95d9cf60b2e065c1fbb0361ddc6ead4,TRUE
42634,paises/brasil/atletico/2019.htm#editorial:hx001:table-402:description-table-411,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:f5e514c741214bb371a379ca8d73fbb411be60a32155df55c59b54b571aa20a8,item:418084a8d138864d5a089a050d51ba02bd2f514ea850f759f6411a71786d0fbc,TRUE
42635,paises/brasil/atletico/2019.htm#editorial:hx001:table-425:description-table-434,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/03_20,item:a84407ded8158739152b11f82aec1ad472122a13e736a173baf93101cf9c6c43,item:3d7a821c9f11406f03bf650dca1000bee18883045226334aca2767962e0ad5c4,TRUE
42636,paises/brasil/atletico/2019.htm#editorial:hx001:table-448:description-table-455,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/03_20,item:65cedbd7e707556a2d0556c3f505ada24a2fe8f087f7dfd77c3baec07902d1c9,item:1ab0ffd1dd982957aedb7410519239d89d871ac34ec2ec11c3c9e475d63642d3,TRUE
42642,paises/brasil/atletico/2021.htm#editorial:hx001:table-57:description-table-66,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:0bd021f6fd40c7586818b7cc7e02ed8d1135f823dd59d4ce96c6725d23a9ee65,item:18265c4fec36f1a63068f761d3a9fa33898da72a862e268c4180667ce686123c,TRUE
42643,paises/brasil/atletico/2021.htm#editorial:hx001:table-80:description-table-89,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:e67fd90e70c99e3552b57f9d4851b0cc098b819fb21e610ae8544480475b3594,item:2465fa39b7f3f463930fdeee183f7f6f5933480299df28bb6250b99e23413d83,TRUE
42644,paises/brasil/atletico/2021.htm#editorial:hx001:table-103:description-table-112,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:76b8e1436c1dd87d5668d8e03791ad1535fc3f83bdcbeb7bcb7c025ad6f0f630,item:489a3453af45811250b8d5de9e320e0c94bac26eec0687aa00adbb5f6aca551c,TRUE
42647,paises/brasil/atletico/2021.htm#editorial:hx001:table-180:description-table-189,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:3100a4744ed577a0144ec5203e5b895c872947e592d28ada3f9d0796a5a4b171,item:bf1e2377eec8457433eda8e6c514fa10a6db0290745bc1354fc5f2fb61edc1e8,TRUE
42648,paises/brasil/atletico/2021.htm#editorial:hx001:table-203:description-table-212,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:f5b24fdd6986c8aa7a267ae467840172b4a59809108aa49c2dc37ef6b0d5649a,item:432467fa6abf02a9c26d03caf40e34a1f6850c27c9b2b545ab3f9bf6ef3341d6,TRUE
42649,paises/brasil/atletico/2021.htm#editorial:hx001:table-226:description-table-235,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:19756aacc49c743ed05768286d4c0a542a617bb6a7e5f898100e98ca007c49aa,item:db4301d5a56eb20e53366a331fc608529d0d43c113e4f5ff194bd05d03ba944d,TRUE
42650,paises/brasil/atletico/2021.htm#editorial:hx001:table-250:description-table-259,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/03_23,item:b1936c7117a18f35c59e80aed5059649e38829995d1930ecbebf3e7534445ea6,item:69601226f662d95031e5e175017ac7e36824fea9c8b40d0f1de3ca21139f20c0,TRUE
42651,paises/brasil/atletico/2021.htm#editorial:hx001:table-273:description-table-282,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/08_23,item:353a9ec1bd9ab9231eaeb307fbe38a619a3d5a99018161d219d862d871992ddf,item:fc04e24ac7221bf4a2fe216dfd98f459e623509128c05615b84ba670e13ed3f0,TRUE
42657,paises/brasil/atletico/2021.htm#editorial:hx001:table-423:description-table-432,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/11_22,item:14568264d8e4679a34440840be69d2bab4bd5af7112ed62e9f46af17e69d0172,item:d0beb138a9e77e05890e456bb10e6032dafa3e6d8be1e8d4685c7bd3f03e0bec,TRUE
42660,paises/brasil/atletico/2021.htm#editorial:hx001:table-504:description-table-511,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/03_23,item:c4fb91aa23b22668cd969826bb61320b3ca42994ab4565fff68348da283eb1e3,item:6bcc76c247c13d37ad50c008f5a40b7ea3c8a462291202ead1e412292c7ead32,TRUE
42661,paises/brasil/atletico/2021.htm#editorial:hx001:table-529:description-table-536,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/08_23,item:b69ffe7db5874c30dadbee6f78626b4b9b38143cb62c22317757c6f5db1cba89,item:f9d7b284016499a5198c0963995cc02368dfe8168c6d41cd5a83e91289d0648c,TRUE
42664,paises/brasil/atletico/2021.htm#editorial:hx001:table-600:description-table-609,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:2221ebc45630380071889b948c34981fd673aaa589b32d2b4590c9d2b9acb8f5,item:761519b55f4973e69bc51f5dafef9fee9684c5e13cd5eef7a9aa5ab33cf96922,TRUE
42665,paises/brasil/atletico/2021.htm#editorial:hx001:table-623:description-table-632,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:16544ae3d7a082f67ba4afdc251919ae2984cd861694a2ed1286ccd45a9a1ae7,item:006d352345a68ac1ef9e7be2b2c83e70d1a89e98d6e3e096309a95bcfa9322db,TRUE
42666,paises/brasil/atletico/2021.htm#editorial:hx001:table-646:description-table-655,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/08_23,item:a8a6f69fc2291ac7523b81ff3be206cf401aa2d1f0e4d37e8e037e0ec8fc10d4,item:9ef30bb2d74ff7afb81c96253805564673ef1ae465d6f9d20aeded9d2450cfe1,TRUE
42675,paises/brasil/atletico/2022.htm#editorial:hx001:table-172:description-table-181,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/08_23,item:371236627d10304daa0553c55b425bfe0a37b1b04e2d741c8d43faa662a70f2f,item:54529fdc33bc320abb18247db7bbd344b1be2566490495531fa22de6740cdc7d,TRUE
42678,paises/brasil/atletico/2022.htm#editorial:hx001:table-249:description-table-258,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:b651aa78c74e6a1c503dbda8a144afe8accf9af2916b169e8de42cc8c5f401f2,item:18b0f75a1e3b7d20cf7417d31c836f53e6e738abe5e1af38606b203002e517ee,TRUE
42681,paises/brasil/atletico/2022.htm#editorial:hx001:table-322:description-table-331,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:eeac1f790cf730f50d485a03c046eac98f86348c9a0e1ad99d998f2f985a9261,item:6fa62392d43a3999fd8a186721649a271e87a22943f1cfc111aad19c736600ee,TRUE
42682,paises/brasil/atletico/2022.htm#editorial:hx001:table-345:description-table-354,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:f66d91e0d9ef91bb9b26037c278802b0daa8774a4f3607270b14aacf3730267b,item:725e99e6e9f0c7127123ded3b6a6e09036dcacf8c3ab02ff63e0c7b22fdb95dc,TRUE
42683,paises/brasil/atletico/2022.htm#editorial:hx001:table-368:description-table-377,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:645252ccfecdaeade6fdebe5c221f31cd4183e372f723c1067f852b479628b4a,item:e13e7719a833aa8e8551208011a86605243b90999f10d85a4bd5ac3e9cd79302,TRUE
42684,paises/brasil/atletico/2022.htm#editorial:hx001:table-391:description-table-400,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:0b2b2ec868bfedbb0e881343b65a7528337185ae28a07ea4635e350a73d29c3d,item:1187f571fd92843e6c831fd4d62e8fab7e2dc473bf2da7e124befd31e6c14886,TRUE
42685,paises/brasil/atletico/2022.htm#editorial:hx001:table-414:description-table-423,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:67cb6d3595974eab0a1fb6cf1b5940eabf2c9ccbc9908eb8701a5ecb118c7950,item:78fa508b88473a09d4f2fc0348aaab0cca80a0f052a5a0dadd866a2c51aa0206,TRUE
42686,paises/brasil/atletico/2022.htm#editorial:hx001:table-437:description-table-444,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/09_24_2,item:274945f7b873aa3efead124675abdb6aa062c0e956fb53f8d51792552c0b2734,item:18a088a9993ddb838015cc0f7ba9de6a463091e0ebb68bed0fa18b4644c28265,TRUE
42687,paises/brasil/atletico/2022.htm#editorial:hx001:table-458:description-table-465,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/09_24_2,item:a5dd5baf5458d2e243c67394c71c8f2bb6fa7d6c6d56912aca310c8080e5ea5a,item:c12fb15b25ac3ab1997b763ddd9b9b198de9f09e1f73db14609004b4b54081fd,TRUE
42688,paises/brasil/atletico/2022.htm#editorial:hx001:table-479:description-table-486,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_25,item:c3fc73cd0fb142ba0e8e40eff2c9f4a3d9edba6fa52eb768c8dc4b0bb75a47bd,item:eb162c3d2cbe648ba570c8f99b21b301d1b7b55d3197a2f2a88f88c45542d8bc,TRUE
42690,paises/brasil/atletico/2022.htm#editorial:hx001:table-527:description-table-534,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/09_24_2,item:149ea530f78e202ede7a81fcb3c8c36f70f81253084a43a442307d839ec15a61,item:f43631ba5b8978bd283d990cd570375d6b9bcc490d7051c1f07507f7262bd94d,TRUE
42693,paises/brasil/atletico/2023.htm#editorial:hx001:table-65:description-table-74,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:b75d97ff5f55ec13c8eaaae0b95a248e44611f2c6d9d165f8469338adc96491d,item:6153e1a69e33acb7f326a1bd85a6744e8b588cdb03b9b188c1e8209237c2a54d,TRUE
42694,paises/brasil/atletico/2023.htm#editorial:hx001:table-89:description-table-98,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:0c039e90789ffa092c1bb5add280a2eb82a7f8c92d81875f3cb42bbcac683e2b,item:2a0f0dc43d41a37af330979a8aadf8e063ecab96abb0d393c030f0995c8550d5,TRUE
42695,paises/brasil/atletico/2023.htm#editorial:hx001:table-113:description-table-122,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:219a416efcb6bb52d997d1482b0de81eb5d41bfc79eec5d4658e035322f2a3bd,item:e394aea95b93937d912a06dc8d472c01a518d7e6206ed669342890b2fe8cd74e,TRUE
42696,paises/brasil/atletico/2023.htm#editorial:hx001:table-137:description-table-146,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:a0e7981bc53bc65d87753288908b786ed0302c79cb709bf00bf848fa2757284c,item:a3662a522adb6e0f05e98903e176243a8c6ff4f38667beb27061da4c5fad911d,TRUE
42699,paises/brasil/atletico/2023.htm#editorial:hx001:table-215:description-table-224,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/05_24,item:7f3099d514fc996b2b8e05128387c95ae5c88abe12bafd653e1e4968b4001cd9,item:452e4bb55a56ef2e18bde71bb3f635fccfcec2c10e7d5482987ee32a7d3139da,TRUE
42700,paises/brasil/atletico/2023.htm#editorial:hx001:table-242:description-table-251,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/03_25,item:76daab7937d7b05d9d17ce7eb444945f7c717b74567719592d4c4cffa921db31,item:576b109924e2fc8eda5fa6682e4df2846ef945c95441bfe3d8ee710b8817298c,TRUE
42701,paises/brasil/atletico/2023.htm#editorial:hx001:table-270:description-table-279,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/03_25,item:1fdea06bdc17e6f3222935e1efefc245cc2db0bd5f2a041601ad860be50e69b5,item:1233955167ec2c0e4efd54e0ebd067cf85fca679c6b1477143701f957926d4dc,TRUE
42702,paises/brasil/atletico/2023.htm#editorial:hx001:table-304:description-table-313,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/07_25_2,item:45b698938164a1a040bce2b0776a5adda36805adf96639e26351f8f9b9fef6b0,item:93bf627e2840442c175a213c2238656971bc66afe5de5ae898f8e9f2832bece7,TRUE
42703,paises/brasil/atletico/2023.htm#editorial:hx001:table-338:description-table-347,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/03_25,item:0d8b7527cf1c18ce88f9242a053a791a7ad18db24ff26ccd58a2d2a262e7e2ce,item:94408847c32eb6cbb71b8ca968ca8412301111798e57b853bcc0a6df18e6d75c,TRUE
42704,paises/brasil/atletico/2023.htm#editorial:hx001:table-366:description-table-375,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/03_25,item:063f7fd1bf0e9ea86d2daf4fd1ce8d584f63dc5192ebaf7b44f424e6dcd6c898,item:064a3fc82ed84ff23f901cd3702367ea69ea85cae3dc20270fd7e42f0f129d0f,TRUE
42706,paises/brasil/atletico/2023.htm#editorial:hx001:table-421:description-table-430,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:22e568d3a5a9016a85088008adfd8541b03d70a1b3ce98901de13dfa642d28ec,item:b97316056efacb4afb7a8c634153a8b1b51042e353d4bd56d29111874f0fea8b,TRUE
42714,paises/brasil/atletico/2023.htm#editorial:hx001:table-605:description-table-614,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/05_24,item:4fd84179a4c53472e9c42c56c5fdfa1d93c3e0fc284255576bdb427eb9600d75,item:f34bcdf7e85832b2c8269674af6b393c235043354d85ec9825f0b4a77c8aebc2,TRUE
42715,paises/brasil/atletico/2023.htm#editorial:hx001:table-632:description-table-641,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/05_24,item:906fd918430e5481a123606d87fbec49c71a7e0dede601455611122f4393e6ec,item:3bdcb961a318b665f9c74bf460f88eb101310d97564467f45fc79038b274e6b5,TRUE
42719,paises/brasil/atletico/2023.htm#editorial:hx001:table-732:description-table-739,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:60d0db7e8c3e7e5b4c4319874b3f352c035c7b1267222d69657896ca0bc34188,item:a786f07f197e2e5ecbd0e2e053d46d0fb7aaa249267a7470c83427b54c216130,TRUE
42720,paises/brasil/atletico/2023.htm#editorial:hx001:table-753:description-table-760,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:1c84983249929c0e28d6a90cca4ce683931b7dde09c298d338539d10296eaff9,item:6eba963c3dc81ca7ecb502f30c7b531567b93e544d37223fdf8e0fc721553ddd,TRUE
42721,paises/brasil/atletico/2023.htm#editorial:hx001:table-774:description-table-783,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/09_24_2,item:2a29e98c0ee71ad7ef8641d103f26ab5563f03b2551a350ab6202a78d106d631,item:5b2ccae2012d3a53f43ae36d34deb4a012b71ed7b93cbba6f595035d1379f5ba,TRUE
42722,paises/brasil/atletico/2023.htm#editorial:hx001:table-797:description-table-806,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/09_24_2,item:3906aa8140ee0870b07faadc117dfe6b3af150948e59575c4083b7cba2b6b2d6,item:4d3131105e4c95381926f171dcff9ac2f6283399db96cc1297ed064096dbf226,TRUE
42723,paises/brasil/atletico/2023.htm#editorial:hx001:table-820:description-table-829,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/09_24_2,item:87cb09a8c7d1bbd1f979859abbe8e403d861af5b1ccf1c07578dce5e95dd965d,item:2d891154c8238eb3d2d8c52e9654b3d22fdc0d4174cad487ecd8ae25f85268fe,TRUE
42724,paises/brasil/atletico/2023.htm#editorial:hx001:table-843:description-table-850,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/09_24_2,item:c3081866c4d69d53ff72f7ce23309afbd89b7ba1d4eb2c76494e0477d49f7248,item:430e6354621be57d2905e4d71279d0bd1aefa077bb1f3f0b1fdb2f3cda2ff8d6,TRUE
42727,paises/brasil/atletico/2023_.htm#editorial:hx001:table-65:description-table-74,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:0cee3b23657aa1b86411acf64a9e66522751e04f07adea9261faa47c42f302d4,item:098a35e4c0cdb98c9a440096339a88c2ed2ee978dc4339742a8a796254d14eab,TRUE
42728,paises/brasil/atletico/2023_.htm#editorial:hx001:table-89:description-table-98,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:dce6c5c98a74ecec55df7552dc5e700dfa0906137ea8ee04ab4e618983f0746f,item:02eea7ff4e1ac0cf03a26958d3ec306ab858156d1f53860751332a8d8427b67e,TRUE
42729,paises/brasil/atletico/2023_.htm#editorial:hx001:table-113:description-table-122,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:c7c509a6c8d36b0710b3a18bee762e644508a89cf6f955ff78487dd4021d6372,item:2d3d6e8c062dead0c789150de07977b1a76fa15fd6b88cff48e843c1be1cc392,TRUE
42730,paises/brasil/atletico/2023_.htm#editorial:hx001:table-137:description-table-146,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:aa728c18dff6e60fb3399f6eb3110e5e3e2d8c0429eb0603c87ff991efae3f9c,item:425ebd66bbb1ab532c75561c899646d81aed86fac0097cb3d736af925ae23de9,TRUE
42733,paises/brasil/atletico/2023_.htm#editorial:hx001:table-215:description-table-224,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/05_24,item:7a62464a28e4fb794c36229d163ee048140034fb48e73e80c1f6af4f0d2a429e,item:837a9f9b5c8f4fd7c43d96c0527ff3bdb039a4dd22de1b72fb81a5480e41a29d,TRUE
42735,paises/brasil/atletico/2023_.htm#editorial:hx001:table-269:description-table-278,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:6354931e2e9be57284f448a8b3319ab27850ae4a27d4fd9bee35bde5545684d5,item:22016523f822054dbf6723bea3f32f1124d396da047341f447bbbd90f91b8aeb,TRUE
42743,paises/brasil/atletico/2023_.htm#editorial:hx001:table-453:description-table-462,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/05_24,item:885afe22617c045563bed8630e63aa209046bbb79952565044eb5967f276f6f3,item:ceb85d92eae0492e45ff14781ad19090bb0099b35278ce13bff6cdca06dbb771,TRUE
42744,paises/brasil/atletico/2023_.htm#editorial:hx001:table-480:description-table-489,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/05_24,item:3cd72278262e41e44ac6368eb16e89b40496a6562050e85b6a62bcbe93921076,item:44dc5dcab28f70d431ae09c201cdf9b234e687350dc87ca51270776578e9140e,TRUE
42748,paises/brasil/atletico/2023_.htm#editorial:hx001:table-580:description-table-587,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:f2020422a6c2c18c39bf3e2b5de769b16e62de6f4ca4ca324f17eccaaecdf6b5,item:e58d675986dc711b1fb7ce8e11f268174aca8fe8887a71a52ef4234034025639,TRUE
42749,paises/brasil/atletico/2023_.htm#editorial:hx001:table-601:description-table-608,paises/brasil/atletico,camisas/brasil/atletico/01_24,camisas/brasil/atletico/08_23,item:e7fa94736b6fa03f0a55783ca061f746d328752b99fb159af787ec291ddbcbb2,item:926003e02ce6f67cb32f10dbecbffb43855a6b560c740dba297644caae26b267,TRUE
42752,paises/brasil/atletico/2024.htm#editorial:hx001:table-65:description-table-74,paises/brasil/atletico,camisas/brasil/atletico/09_24_3,camisas/brasil/atletico/03_25,item:e6d131fcda944d8aa31984eacd899bb48782aec0aaca1721d6f98e741ba7d2b7,item:ede4c29c4dfaeb0ca4920921306e845178c308fcb6f261cec84fdcb0acf86575,TRUE
42753,paises/brasil/atletico/2024.htm#editorial:hx001:table-93:description-table-102,paises/brasil/atletico,camisas/brasil/atletico/09_24_3,camisas/brasil/atletico/03_25,item:ff9ba43951d22c736c901904773c04542c869daadf4c8a70353eeb59ef68b6a4,item:471849bdcd75ca43ca1ffa9866d5c9442b8d065192db937b8f16d1f93eb75cd4,TRUE
42755,paises/brasil/atletico/2024.htm#editorial:hx001:table-148:description-table-157,paises/brasil/atletico,camisas/brasil/atletico/09_24_3,camisas/brasil/atletico/03_25,item:f987916888456a2e3813b59c4c6a12148893b1b101106b32ee846b46e06f8cd7,item:2f8ad1ee2a3cd40b8a736b0a9c7ae9e2734f9c5d2489a751799f194d00d04e76,TRUE
42758,paises/brasil/atletico/2024.htm#editorial:hx001:table-243:description-table-250,paises/brasil/atletico,camisas/brasil/atletico/09_24_3,camisas/brasil/atletico/03_25,item:9af29161c8f81d04757cd90b26b7eff610be0553df8c9e3a691f8ec1bf218b9a,item:3daad12bb7302e7ba490aede5ba244ac469f5f694eef821ae547a6e891491f3a,TRUE
42759,paises/brasil/atletico/2024.htm#editorial:hx001:table-269:description-table-278,paises/brasil/atletico,camisas/brasil/atletico/09_24_3,camisas/brasil/atletico/03_25,item:dc5716b6b847444468b810847b7575ea6041dd633ef4ac3d7adf53ca615367b5,item:5074c5ec6a7d8155ee728042404c673e76e5b4efc0f89bc979338aca3f463323,TRUE
42760,paises/brasil/atletico/2024.htm#editorial:hx001:table-296:description-table-305,paises/brasil/atletico,camisas/brasil/atletico/09_24_3,camisas/brasil/atletico/03_25,item:c1d5fec179798509346bbc0a3f8393658c67f615b1b2ebb208258ef4dd04e31e,item:dc89ca20b43e4e71caa4324633d7060924bd7370b469e32ef54886c3f911f286,TRUE
